q_m	xn_p,	xn_he3,	xn_he4,	xn_b11,	xn_c12,	xn_c13,	xn_n13,	xn_n14,	xn_n15,	xn_o15,	xn_o16,	xn_o17,	xn_f18,	xn_ne19,	xn_ne20,	xn_ne21,	xn_ne22,	xn_na22,	xn_na23,	xn_mg23,	xn_mg24,	xn_mg25,	xn_mg26,	xn_al25,	xn_al26,	xn_al27,	xn_si28,	xn_si29,	xn_si30,	xn_p29,	xn_p30,	xn_p31,	xn_s31,	xn_s32,	xn_s33,	xn_cl33,	xn_cl34,	xn_cl35,	xn_ar36,	xn_ar37,	xn_ar38,	xn_ar39,	xn_k39,	xn_ca40,	xn_sc43,	xn_ti44,	xn_v47,	xn_cr48,	xn_mn51,	xn_fe52,	xn_fe54,	xn_co55,	xn_fe56,	xn_co56,	xn_cr56,	xn_ni56,	xn_ni58,	xn_ni59
0.22800013888190584	1.519323210228967e-19	0.0	0.0078031104525350765	6.359603242816546e-23	0.4959884633392827	7.861935552931121e-10	4.546004430606345e-09	1.4316154096384673e-10	7.696274251815793e-11	5.33937393594777e-11	0.49543279333554163	7.039573647394502e-12	3.562388723984072e-11	2.0070087135123494e-11	0.0007350079449485008	5.4974037370117186e-11	1.5967514107502588e-12	7.736816052088743e-11	1.0205541068709635e-08	7.248947348804128e-13	3.033712620424717e-05	1.5844274106672865e-08	7.560446150901319e-10	5.85376053941092e-14	9.620881364773368e-09	2.2673308152649892e-08	5.991206840336287e-06	1.0628181071555094e-08	2.3278997156727744e-09	7.570049150965973e-16	1.0527216070875339e-09	7.2157384485805466e-09	8.85889625964324e-18	2.0166429135772127e-06	3.0037993202233236e-09	1.8892084127192493e-17	1.010432806802821e-09	7.463503450248644e-11	3.862213526002667e-07	7.498160650481977e-10	2.6319935177201106e-13	3.803521625607519e-16	5.403314136378252e-11	3.4294065230887587e-07	2.5766527173475243e-15	2.0079190135184783e-09	1.1867968079902061e-13	7.068960147592349e-09	4.653901831332773e-13	6.569527944229882e-08	6.230272641945817e-12	7.985632353763919e-13	0.0	0.0	0.0	1.3753972092599736e-06	9.379875963150778e-09	2.1212698142816218e-10
0.22900019450630527	1.386442104961747e-19	0.0	0.007572718927100963	5.746778920566358e-23	0.49610941177545775	7.240772025913003e-10	4.227137315127921e-09	1.329083504756474e-10	7.223252625850306e-11	5.018201617958952e-11	0.49557661177355095	6.218293322253795e-12	3.1727440113544975e-11	1.7988463064376435e-11	0.0007031689925164748	5.0028621179040555e-11	1.4844569053125188e-12	7.075545625321697e-11	9.235888633053052e-09	6.65643782382181e-13	2.8325898101371664e-05	1.4457235051739011e-08	6.847050224503966e-10	9.20088443292778e-14	8.448432430234933e-09	2.0681184074013048e-08	5.685847020348296e-06	9.825185835162007e-09	2.103322907527293e-09	1.1837593042363935e-15	9.428816733743495e-10	6.565623923496809e-09	1.5231932054511468e-17	1.9614907070197092e-06	2.7252682097530875e-09	2.9388358105173955e-17	8.908156931880177e-10	6.6455374237828e-11	3.7580618134492107e-07	6.832232324450936e-10	2.3361635083605744e-13	3.3560833120106257e-16	4.818413317243957e-11	3.3328123119273435e-07	2.32532330832178e-15	1.9777253070778095e-09	1.159338404148997e-13	6.769122724225083e-09	4.566582216342713e-13	6.050660321653876e-08	6.2294716222938e-12	7.751048827739163e-13	0.0	0.0	0.0	1.245227904456375e-06	8.765505431369662e-09	2.095529107499401e-10
0.23000006128756068	1.517850999198437e-19	0.0	0.00757987189599714	7.368645196108687e-23	0.4961015797380134	7.260414496165843e-10	4.2129785977751654e-09	1.470603299223388e-10	7.619395895976268e-11	5.290542197206114e-11	0.49553956973831015	7.015168296295355e-12	3.461824298171843e-11	1.9033660989948503e-11	0.0007382419496101413	5.4666539971131115e-11	1.6221047991433816e-12	7.640740295964997e-11	1.01107629946606e-08	6.909777296351011e-13	3.056457398385913e-05	1.53392219918995e-08	7.36015759611317e-10	4.734294097499863e-14	9.040800695225638e-09	2.2126469988315217e-08	5.996518896833294e-06	1.02719109945755e-08	2.2348006988198225e-09	5.325917097187433e-16	1.0045712994694951e-09	7.0734962962645525e-09	6.335243696654417e-18	2.0153597989357074e-06	2.8349478985028905e-09	1.4717629992227757e-17	9.512484094976546e-10	7.098214596251499e-11	3.845568897969191e-07	7.161011696218336e-10	2.4327188987153036e-13	3.4515674981772596e-16	4.969059897375886e-11	3.407988598200273e-07	2.388148298738841e-15	2.0707027989064812e-09	1.2207825993553162e-13	7.0077310962992825e-09	4.746153197493601e-13	6.279410996683902e-08	6.218102396716278e-12	8.264871395635399e-13	0.0	0.0	0.0	1.2661776993313433e-06	8.638211595438242e-09	2.0299486989280028e-10
0.23100012932883474	1.3500768894718484e-19	0.0	0.00756423784101266	5.952880853578323e-23	0.4961191861311699	7.240289843538867e-10	4.199708467249889e-09	1.3014999898506602e-10	6.946939945826464e-11	4.838783162266266e-11	0.49561850613507435	6.259545951186892e-12	3.4266297732785007e-11	1.9017976851694266e-11	0.00066208083483697	5.1384821599291564e-11	1.4619448885994807e-12	7.171653644074105e-11	9.465854126183502e-09	6.736821747465006e-13	2.6942216789899563e-05	1.4051626890422788e-08	6.839082546667557e-10	4.554490264483234e-14	9.024473229625473e-09	2.0358118841243587e-08	5.286765958772812e-06	9.631423224892362e-09	2.1438087832821784e-09	4.242391266917041e-16	9.869846723033092e-10	6.78765084706863e-09	4.7274227631346735e-18	1.7235551865593947e-06	2.783285978295416e-09	9.055627429382526e-18	9.618622624992184e-10	7.15371184421402e-11	3.284652374385668e-07	6.915399446072423e-10	2.4682052807524744e-13	3.517675572568509e-16	5.022247860835573e-11	2.9187834772387814e-07	2.378968581448359e-15	1.807297285906358e-09	1.0792088915841276e-13	6.298542850882786e-09	4.0033915687808046e-13	5.911441953901471e-08	5.21882595930262e-12	6.891922746255499e-13	0.0	0.0	0.0	1.257191090196189e-06	8.512228133620055e-09	1.9727388846162135e-10
0.23200008119996185	1.3901941942410358e-19	0.0	0.007514040668872629	4.9401692795350474e-23	0.4961506779446656	6.443736073306431e-10	3.730656384545528e-09	1.2082773949946373e-10	6.738798872084114e-11	4.681604780606167e-11	0.4956844679465969	5.6410796766314835e-12	3.1401127869918916e-11	1.7724072926576948e-11	0.0006168327474447327	4.7531549803097655e-11	1.3786773942887448e-12	6.678272472334849e-11	8.747846263761514e-09	6.194235374340003e-13	2.520542789558498e-05	1.3112645945680064e-08	6.348620673700452e-10	5.314363277984926e-14	8.192168466063444e-09	1.8965534921434114e-08	5.170793078579674e-06	8.990408362756685e-09	1.975129591817905e-09	5.835525975825978e-16	9.007359462686465e-10	6.251219574103942e-09	6.531200872944102e-18	1.74488199277172e-06	2.562138689386184e-09	1.2001303950283868e-17	8.50955256474866e-10	6.324920573798631e-11	3.3237484862311694e-07	6.473893573181502e-10	2.2178179908125537e-13	3.0286636874535764e-16	4.3399104820216566e-11	2.94191928781292e-07	2.10560809127739e-15	1.8188350924653648e-09	1.0702538955664079e-13	6.066325874869875e-09	4.152865382796502e-13	5.344434077860356e-08	5.430468177503955e-12	6.933559771277307e-13	0.0	0.0	0.0	1.087186695496263e-06	7.605150868495198e-09	1.7558073927264607e-10
0.23300013149196108	1.3053393944450065e-19	0.0	0.007439876068338914	5.335231977295423e-23	0.49619312788840386	6.248176473410303e-10	3.619159084598331e-09	1.1981106949013283e-10	6.521207672248393e-11	4.532666080710817e-11	0.4957603678902455	5.585397476230821e-12	3.0578717869869415e-11	1.724608892660766e-11	0.0005741816875565163	4.6614310801628455e-11	1.358095294220499e-12	6.584753571977967e-11	8.643896263215094e-09	6.203885773598786e-13	2.386482389844102e-05	1.2702501945943318e-08	6.187282273669443e-10	6.950163370422932e-14	8.054857265721803e-09	1.8480961921352544e-08	5.0217863786293195e-06	8.745937162780849e-09	1.935799891762023e-09	7.686287767290286e-16	8.886957962180723e-10	6.1712264737377705e-09	8.997622861709778e-18	1.6946154927884057e-06	2.5016935893538098e-09	1.7664366924827638e-17	8.517460063753154e-10	6.34860257298293e-11	3.2387045862173904e-07	6.30709717315956e-10	2.1953504906574815e-13	3.054099987002993e-16	4.380272081359344e-11	2.874778087766114e-07	2.1022111910538445e-15	1.7551635925307378e-09	1.0362616955900918e-13	5.9744748745750656e-09	3.95939858315041e-13	5.405535576996239e-08	5.20960757783003e-12	6.729693671361161e-13	0.0	0.0	0.0	1.1094404952786727e-06	7.514249068022414e-09	1.6878497928171977e-10
0.2340001028644373	1.3577308940735218e-19	0.0	0.0076261666667118795	5.38403617649875e-23	0.4960934678345583	6.03417107366092e-10	3.4532499849266077e-09	1.2563423945160816e-10	6.941114469702125e-11	4.7968547790617897e-11	0.4956265778365963	5.8351373745296996e-12	3.244098385839552e-11	1.7963954921587566e-11	0.0006190375572979089	4.989313378221711e-11	1.4383936937214298e-12	7.079446569098306e-11	9.40526025894616e-09	6.590962671230532e-13	2.5682531887896078e-05	1.3551020940849966e-08	6.637701571026517e-10	6.301091772495814e-14	8.60875136242291e-09	1.9895197913157716e-08	5.440461476252455e-06	9.22456725973488e-09	2.063440590993108e-09	7.763956866110427e-16	9.394457058993315e-10	6.584554071258505e-09	9.024262760609207e-18	1.7996789921444241e-06	2.518656189006098e-09	1.5047293934318755e-17	8.825806761475466e-10	6.621533571097091e-11	3.4027048851472364e-07	6.407357772031965e-10	2.2304695902640288e-13	3.026461786789533e-16	4.315722281161927e-11	2.9976513869152896e-07	2.080217590919877e-15	1.7852164922075528e-09	1.0455943954359937e-13	5.981520273890741e-09	4.278216781325638e-13	5.195437977321979e-08	5.4525087761998686e-12	7.255979468327742e-13	0.0	0.0	0.0	1.0408664954566312e-06	7.084864169074658e-09	1.5131598933950763e-10
0.23500010760250345	1.4316496983751144e-19	0.0	0.007355093291652159	4.571881894811032e-23	0.49623426943678695	6.440090892690664e-10	3.789147795699415e-09	1.1854830986545074e-10	6.548650292567452e-11	4.558608594826097e-11	0.4957951294372853	5.426002093841628e-12	3.18036339639037e-11	1.7705820979904352e-11	0.0005829328293383864	4.759081994598565e-11	1.3649769984507864e-12	6.704161892390951e-11	8.820204489989296e-09	6.275112892877909e-13	2.4238003972490496e-05	1.283896198542811e-08	6.294703292855675e-10	3.231970496331797e-14	8.296133890584102e-09	1.878020197868496e-08	4.950395894381429e-06	8.738274790082285e-09	1.9674283977670197e-09	3.3490197961989493e-16	9.056301989721331e-10	6.3003199928492995e-09	4.390034895017424e-18	1.60529649817803e-06	2.5356457971221075e-09	7.30155839171292e-18	8.700817490124797e-10	6.47655339264928e-11	3.038129296551802e-07	6.349681892793276e-10	2.214980797486054e-13	2.997696596597692e-16	4.297836895122066e-11	2.6868954969504433e-07	2.0875883976306412e-15	1.7173825980508152e-09	1.025092998836546e-13	5.693175193538393e-09	3.8302388956527783e-13	5.068938394246886e-08	4.999045494326213e-12	6.260613792894365e-13	0.0	0.0	0.0	1.0666040987894319e-06	7.643937791324328e-09	1.9234337978169524e-10
0.23600009047772874	1.3156956089182877e-19	0.0	0.007429429250359511	4.188107328388592e-23	0.4961977733634182	6.295962042676438e-10	3.710539925151458e-09	1.1826105080161862e-10	6.633847944966756e-11	4.613203631270058e-11	0.4957630033604712	5.356889736311046e-12	3.1681923214752184e-11	1.721868211671481e-11	0.0005775911839151338	4.76039243226776e-11	1.3761513093280797e-12	6.753263645776202e-11	8.868872060116605e-09	6.334375442936818e-13	2.354263515958098e-05	1.2339261083640228e-08	6.166968341802068e-10	3.606247724444526e-14	8.221250355726777e-09	1.808237512256925e-08	5.11743193468791e-06	8.505528857653727e-09	1.917941713000542e-09	4.731805032073984e-16	8.965061060768611e-10	6.265822042472137e-09	5.855052039687781e-18	1.7415820118051087e-06	2.487694116862542e-09	8.710240759041341e-18	8.61201495837553e-10	6.341232342983296e-11	3.3054693224057344e-07	6.322881242858907e-10	2.173210114730849e-13	2.9991318203292625e-16	4.243470128763863e-11	2.9154369197619464e-07	2.018428913681683e-15	1.730530611730198e-09	1.0207710069191761e-13	5.813516639406238e-09	4.084146627683907e-13	5.0428373341822796e-08	5.608104438013876e-12	6.747510245737204e-13	0.0	0.0	0.0	1.0387607070411173e-06	7.630614351723222e-09	1.877583512726979e-10
0.23700005682251335	1.234848290560529e-19	0.0	0.007304557444162243	5.1465471606585813e-23	0.49625932620647684	6.032835053883588e-10	3.5218088730784635e-09	1.0983832916036994e-10	5.932331154651863e-11	4.131321768419204e-11	0.4958059362099427	5.262934159768892e-12	2.8640447781065675e-11	1.6142695876601433e-11	0.0005995183354171406	4.277588467301107e-11	1.2327297905767231e-12	5.94813965453102e-11	7.79720234039635e-09	5.482757058088514e-13	2.316824482289648e-05	1.1830925909561617e-08	5.700514756423923e-10	3.2063452754899416e-14	7.376053943615707e-09	1.7056174869618584e-08	4.41011536628804e-06	8.005711338802457e-09	1.7774621864126606e-09	4.0155196693044226e-16	8.135217137812485e-10	5.6291130569697345e-09	4.645489564488784e-18	1.4373344890126767e-06	2.3374057821323197e-09	8.256860636882612e-18	7.79060904044675e-10	5.840308455355308e-11	2.7294106791357423e-07	5.85910395521163e-10	2.038108184420221e-13	2.7441896790227683e-16	3.984445069541964e-11	2.418271381514164e-07	1.952995985070839e-15	1.6189251876245546e-09	9.714708125738484e-14	5.314288159376329e-09	3.4714234734636215e-13	4.7655541635709817e-08	4.3686266666051886e-12	5.83539585539286e-13	0.0	0.0	0.0	1.0004788923521036e-06	6.94905084687982e-09	1.7229066868296956e-10
