q_m	density,	T,
0.13960698974548647	172536.63	130485470.0
0.14064116406593785	176669.55	130623710.0
0.14167525897938282	176521.72	130244930.0
0.14270935980108723	175784.41	130334180.0
0.14374347283319444	180810.61	130398610.0
0.14477766952625482	181589.92	130193150.0
0.14581177806808499	185201.04	129978460.0
0.14684593513641886	185936.98	129740450.0
0.14788009701013716	182679.54	129925820.0
0.14891414914778411	189440.03	129672800.0
0.1499482548536497	187309.37	129385630.0
0.15098236827964084	193386.43	129706840.0
0.15201655205330733	189149.86	129662030.0
0.15305060111865942	194484.14	129697660.0
0.15408473652337562	197472.01	129172510.0
0.15511900726662042	199524.26	129454490.0
0.15615304798163265	200118.4	129257980.0
0.15718722986465605	201361.14	129367650.0
0.15822129405515217	200809.82	129327050.0
0.15925541291674206	204339.99	129387360.0
