q_m	density,	T,
0.1108807417489069	126494.34	133427720.0
0.11191710887983476	130123.78	133422470.0
0.11295328134458449	133555.97	133141370.0
0.11398970491765256	132527.18	132904840.0
0.11502585843678885	137215.25	133308520.0
0.11606225627539861	137218.68	132781310.0
0.11709847199929915	137796.86	132951160.0
0.1181346774609923	141245.95	132594400.0
0.1191709163932692	140882.06	132241890.0
0.12020717924438304	144227.92	132318550.0
0.12124347398727964	147480.95	132156670.0
0.12227982272517458	145905.03	132142650.0
0.12331598429619663	148428.8	132068310.0
0.1243522570148176	150074.38	131884270.0
0.12538863480265303	150580.26	131333940.0
0.12642486528834398	153747.37	131781860.0
0.1274611369807443	155266.23	131810310.0
0.12849732191802285	155391.47	131410240.0
0.12953368581240848	159369.25	131298700.0
0.1305698609611201	161266.96	131087020.0
0.13160621988228227	164675.18	131272070.0
0.13264243418526173	160852.74	131056460.0
0.13367877637113196	161216.26	131058930.0
0.13471505919408006	167306.04	130600050.0
0.13575128170682535	169178.73	130698260.0
0.13678752316518408	169044.85	130698080.0
0.13782382359176476	171987.44	130575770.0
0.1388600472096708	172536.63	130485470.0
0.13989636484518367	176669.55	130623710.0
0.14093260290911994	176521.72	130244930.0
0.1419688468935604	175784.41	130334180.0
0.14300510311370968	180810.61	130398610.0
0.14404144316819845	181589.92	130193150.0
0.14507769488876446	185201.04	129978460.0
0.14611399523640498	185936.98	129740450.0
0.1471503003993889	182679.54	129925820.0
0.14818649559887476	189440.03	129672800.0
0.14922274447759884	187309.37	129385630.0
0.1502590010924483	193386.43	129706840.0
0.15129532820076788	189149.86	129662030.0
0.15233152032159156	194484.14	129697660.0
0.15336779896071676	197472.01	129172510.0
0.15440421321885825	199524.26	129454490.0
0.15544039697203607	200118.4	129257980.0
0.15647672218579423	201361.14	129367650.0
0.15751292946310874	200809.82	129327050.0
0.15854919152482203	204339.99	129387360.0
0.15958551815950126	204316.52	129109060.0
